target
99
33
94
54
40
20
30
99
0
52
5
75
92
95
19
30
9
77
45
24
16
23
65
29
99
70
65
84
64
38
84
17
42
55
54
56
33
6
19
30
0
34
8
89
77
42
4
78
79
41
18
58
45
30
15
76
94
28
94
88
58
86
26
49
55
5
49
0
98
55
25
99
22
0
48
13
54
10
82
79
50
46
82
12
8
22
69
38
91
15
45
89
62
14
53
48
30
17
95
94
40
6
3
25
34
29
68
88
72
70
70
38
69
53
42
0
40
95
0
39
31
52
5
75
68
1
35
56
27
2
43
65
71
19
35
51
83
89
11
28
15
60
76
64
11
78
68
26
13
77
31
53
24
81
52
85
42
23
50
83
36
59
86
90
50
28
71
69
2
24
73
26
89
30
25
72
23
29
60
57
41
95
12
74
59
43
27
43
94
29
48
57
0
20
75
67
41
45
78
41
85
8
38
95
76
71
39
60
10
17
21
25
54
46
61
96
18
32
3
79
79
59
34
84
74
77
17
8
68
12
64
56
54
20
10
96
89
88
46
86
96
71
63
25
70
83
65
10
3
6
69
47
28
20
82
10
70
54
24
42
60
36
90
48
6
14
2
5
27
72
45
33
91
38
65
87
48
65
34
85
38
4
66
94
56
1
29
84
41
54
73
66
7
11
67
58
52
47
53
51
74
75
54
32
47
99
24
11
42
43
44
75
3
35
27
75
44
68
30
38
41
49
40
10
6
26
29
86
66
17
58
81
6
28
10
67
15
56
40
85
59
13
89
34
22
42
20
9
39
98
15
64
54
6
44
70
59
17
38
99
5
28
5
3
8
18
47
71
46
82
70
80
85
30
91
66
30
59
68
48
1
44
42
99
40
66
82
63
96
51
71
26
47
85
22
60
36
89
10
58
39
96
99
17
18
39
80
71
8
60
11
33
15
69
49
20
0
43
34
2
29
50
59
42
10
84
8
86
14
29
95
74
76
63
4
75
53
34
85
70
21
0
27
27
43
10
21
65
59
78
4
86
52
12
39
55
93
46
55
26
93
48
88
11
99
49
84
40
19
0
90
48
0
18
78
40
99
23
45
1
84
47
18
73
92
15
50
92
35
99
62
96
66
85
71
93
70
9
67
16
29
15
74
78
85
64
54
83
71
85
46
18
78
97
23
19
22
21
61
57
26
24
33
65
24
0
34
83
66
63
54
6
71
23
88
16
72
55
26
79
8
0
49
41
39
21
24
42
21
29
8
47
98
76
57
37
99
97
82
24
85
0
87
79
11
38
88
26
58
14
55
29
60
89
44
16
76
13
26
67
75
44
65
45
0
35
29
84
51
0
80
16
22
21
32
38
8
24
99
13
6
34
12
68
67
10
39
8
50
86
41
58
65
74
2
36
70
21
82
85
38
76
18
52
65
48
4
23
45
39
66
31
28
47
14
39
55
7
23
4
45
82
6
11
9
85
18
93
52
63
84
43
81
74
84
41
30
5
56
33
22
36
12
29
99
0
8
17
72
57
93
18
56
56
16
50
47
35
15
17
76
12
27
19
52
54
78
7
74
30
79
92
53
53
46
89
48
29
99
79
44
60
26
7
24
18
6
51
29
34
30
19
83
10
70
89
23
61
8
20
36
74
23
36
41
16
47
0
30
70
38
45
25
84
41
41
9
11
74
18
63
57
72
11
27
60
69
53
42
59
54
17
88
95
38
23
50
30
77
53
12
29
57
99
66
20
93
58
98
9
16
45
55
43
50
6
15
39
22
9
29
16
16
94
83
29
87
52
5
44
43
84
96
16
19
31
22
5
6
84
83
20
46
78
29
3
48
75
25
28
36
24
26
52
19
51
27
48
9
78
59
57
65
22
93
41
52
71
26
2
90
96
23
85
78
27
43
48
21
97
83
51
59
63
3
95
95
89
70
20
49
29
51
30
73
70
76
66
32
37
72
55
10
29
47
3
99
96
6
33
33
82
57
59
81
46
38
17
7
50
21
87
8
24
8
12
29
35
0
95
51
75
70
8
60
85
63
48
34
48
1
33
55
14
43
64
88
89
16
4
49
44
71
92
13
0
80
15
32
93
65
54
58
33
79
3
99
16
80
25
30
22
47
36
30
9
43
28
16
93
94
17
13
72
21
27
49
24
59
10
3
16
49
31
38
12
93
34
97
53
36
90
26
81
3
50
38
78
86
4
51
24
83
83
58
79
0
83
52
84
80
44
64
99
73
11
42
73
27
3
49
88
98
29
99
57
40
70
5
64
53
5
16
83
15
69
44
59
20
35
28
41
13
70
36
66
62
5
92
90
36
99
48
45
36
79
95
7
15
56
51
4
58
31
30
92
95
17
86
89
10
36
59
38
39
83
76
67
80
37
39
46
87
1
30
67
62
20
81
92
15
94
77
40
70
89
15
48
19
98
26
30
47
30
33
54
3
83
84
83
97
61
80
47
71
23
72
21
56
83
80
41
12
69
16
54
38
33
24
49
99
35
40
39
88
52
90
23
64
1
28
15
20
60
0
2
16
0
78
19
65
13
63
19
16
19
79
33
41
67
8
20
18
64
3
38
50
18
88
54
50
22
19
44
42
56
88
91
55
75
83
23
57
73
35
77
71
58
21
38
44
36
22
95
13
6
2
12
28
49
88
20
3
80
47
16
54
43
75
74
59
90
20
51
40
59
46
16
1
83
37
20
91
92
76
27
87
69
47
9
89
76
70
38
20
38
39
60
28
9
27
14
80
26
2
36
81
48
3
13
48
37
43
1
79
80
69
50
64
38
39
16
36
83
29
40
0
57
73
55
45
51
8
10
56
75
3
26
49
65
98
9
62
16
0
65
3
21
36
35
47
4
43
1
75
80
30
91
87
25
39
45
65
68
93
44
36
14
49
53
70
82
37
80
51
81
67
98
4
58
67
81
39
71
28
78
30
50
17
99
59
18
17
86
14
0
14
0
22
40
8
25
23
31
67
2
65
45
44
51
73
33
64
90
72
66
71
47
10
29
65
75
55
50
33
41
67
51
28
55
79
39
57
90
5
22
80
72
2
10
68
46
17
56
63
80
18
9
3
45
77
57
66
37
30
3
32
4
29
92
42
59
43
67
8
29
7
86
92
47
30
19
1
78
93
72
21
16
81
47
41
37
12
50
92
34
89
64
38
7
88
22
35
55
82
43
90
33
19
81
92
46
43
8
68
75
0
79
59
45
19
69
81
70
41
25
41
99
24
88
3
38
61
9
76
99
73
42
4
75
47
89
34
85
33
24
49
49
59
86
66
49
97
33
45
0
66
96
4
48
61
87
28
30
44
11
68
34
23
55
96
93
66
55
76
8
67
81
63
99
5
17
0
73
68
39
82
43
31
93
46
18
75
4
51
28
60
44
81
38
18
9
40
0
12
47
88
57
57
25
3
12
57
49
67
16
17
53
51
33
48
0
4
97
42
44
23
12
16
4
74
0
96
16
38
13
65
35
71
94
86
95
52
25
52
50
99
95
61
2
66
47
14
2
20
42
67
49
86
61
31
4
51
36
10
69
1
50
48
19
79
24
6
9
89
13
49
6
88
60
89
44
75
70
31
85
91
89
46
21
24
20
96
30
33
96
1
10
63
52
26
66
91
76
27
76
29
58
9
25
53
55
89
43
94
17
78
84
53
86
21
71
31
45
70
38
21
56
52
39
42
51
73
3
29
46
65
78
57
88
57
36
31
40
85
77
14
48
64
26
92
34
29
69
36
65
15
55
51
58
6
54
15
59
24
26
86
99
54
76
19
99
18
5
91
44
33
56
26
80
5
21
10
95
99
15
58
30
68
1
96
20
30
62
13
37
96
71
81
66
38
90
91
80
4
38
10
15
49
44
23
55
12
60
82
38
36
18
35
58
72
0
67
18
7
21
68
15
70
12
93
70
64
93
74
14
51
4
50
44
51
26
34
42
75
48
16
89
42
59
94
76
82
28
30
28
45
59
74
99
96
33
93
98
17
43
95
48
33
0
92
40
65
56
6
3
87
79
60
11
71
48
9
12
14
24
36
16
66
11
36
17
11
8
95
91
20
9
78
18
60
63
80
68
24
5
13
20
49
29
9
17
42
48
22
71
10
29
51
95
89
44
59
82
12
12
45
45
20
37
82
47
8
90
50
11
72
44
60
74
75
59
95
83
66
27
73
6
93
62
40
56
33
17
16
0
30
15
90
42
48
82
33
5
43
78
28
89
35
30
79
59
55
12
73
94
3
90
61
84
28
11
38
38
34
19
48
19
89
0
57
0
17
44
45
66
61
53
9
89
75
55
75
16
95
99
96
67
85
86
0
15
27
38
29
70
41
0
9
91
41
20
20
8
18
53
36
50
36
9
63
53
68
1
66
27
76
84
70
55
2
72
35
30
59
58
95
3
70
30
86
34
9
78
89
65
0
40
80
69
37
7
52
19
12
98
8
21
8
12
5
52
74
37
64
15
53
18
17
66
98
60
2
56
60
29
76
94
20
83
3
77
70
58
66
64
16
81
30
48
26
87
8
60
49
84
65
6
2
54
40
35
94
92
65
42
69
71
83
5
34
0
76
91
20
37
22
47
24
75
38
48
15
72
78
22
34
6
59
47
41
49
92
65
83
33
20
29
70
3
88
75
68
16
39
79
77
34
11
53
64
28
16
34
86
50
76
62
90
41
17
81
79
48
43
86
1
98
82
45
59
63
29
45
52
29
94
43
55
34
63
94
34
58
70
25
60
74
25
2
91
28
2
56
66
17
22
59
35
47
44
51
68
82
5
78
19
11
1
60
42
13
82
49
74
75
26
6
87
64
73
3
58
16
9
83
25
8
7
7
90
0
15
39
45
18
23
54
60
64
1
77
0
98
15
92
84
90
34
16
97
69
42
91
35
78
43
78
81
93
28
20
24
66
49
94
13
87
78
66
54
6
99
15
46
32
71
34
8
46
56
53
19
8
68
30
11
63
39
92
38
26
99
50
51
83
12
41
46
4
28
97
30
52
76
99
29
10
30
24
10
52
49
66
59
55
51
30
59
10
38
43
73
88
98
17
41
33
16
38
59
15
87
80
71
19
50
27
79
68
32
54
46
39
2
55
97
30
67
32
33
36
54
4
59
46
42
3
78
4
74
20
82
0
70
30
8
39
19
15
81
30
21
49
37
0
35
75
54
0
97
46
68
2
9
14
99
22
62
33
8
93
99
80
75
27
19
52
31
86
96
52
98
17
57
89
80
6
98
44
30
93
87
22
26
26
44
4
23
11
41
73
86
37
72
40
73
26
49
45
29
50
74
54
2
41
52
75
40
53
35
83
55
4
40
89
54
78
62
39
8
9
59
5
14
6
67
5
46
59
51
53
43
99
44
36
86
95
72
22
67
19
46
61
60
63
74
24
34
34
78
84
44
96
45
15
55
6
2
21
71
93
24
19
2
0
90
29
26
85
41
99
21
18
70
53
95
82
73
67
85
85
74
94
74
83
98
78
51
29
62
10
55
67
71
46
73
79
84
37
25
81
97
60
12
63
61
36
5
21
66
58
7
59
67
23
99
70
25
30
51
0
99
52
19
49
38
65
30
19
26
71
67
18
72
3
54
56
66
21
42
66
80
41
6
88
77
2
85
4
59
20
0
85
47
28
43
95
48
99
89
76
44
98
40
0
65
77
60
58
59
83
23
78
77
42
79
54
23
91
7
31
90
95
48
5
83
66
64
79
55
14
79
25
74
0
37
0
44
70
53
51
15
57
36
59
51
63
46
86
70
40
47
53
9
18
47
42
38
59
47
8
57
77
39
30
38
66
85
60
94
60
44
75
76
60
74
80
31
61
91
47
47
51
44
58
78
57
27
37
31
59
50
91
30
91
38
54
4
3
28
30
10
43
34
74
67
34
16
30
81
37
91
75
88
76
64
40
36
16
10
87
1
6
70
6
96
55
13
55
43
63
91
14
67
30
43
50
55
96
56
99
52
11
60
55
59
52
12
72
94
38
92
48
85
13
34
52
87
41
30
4
8
55
52
20
83
32
21
55
8
99
53
67
82
45
64
29
0
64
38
27
75
71
30
1
69
5
80
56
69
96
75
82
54
38
29
99
40
44
15
41
36
40
34
54
95
26
0
11
8
32
39
47
65
56
94
91
10
81
0
35
60
11
93
30
48
27
37
5
47
26
37
33
72
42
20
75
8
19
13
58
95
47
59
37
49
85
64
18
95
1
26
16
72
23
93
75
11
30
54
37
53
7
55
9
89
23
68
65
76
61
45
59
71
16
68
80
48
30
35
85
51
77
89
59
96
6
45
60
55
88
10
34
61
11
93
29
0
23
10
3
12
63
49
6
69
87
52
16
1
87
24
78
74
35
21
90
80
19
90
56
69
82
73
10
96
41
34
12
2
5
62
7
15
5
80
61
69
28
60
27
73
2
94
20
67
8
18
36
20
89
8
30
49
87
1
99
73
21
80
80
19
39
12
41
36
19
85
3
51
22
30
73
51
51
56
50
54
69
30
92
66
42
14
96
19
69
48
51
30
24
78
14
47
57
21
53
33
0
35
49
82
39
90
79
52
6
13
0
3
41
27
92
13
48
66
26
57
70
0
74
99
44
58
79
95
29
81
41
74
93
70
92
22
84
73
77
59
0
72
10
67
32
46
45
55
88
40
29
47
60
73
72
65
43
6
85
5
18
74
99
37
69
66
29
82
13
9
43
52
91
43
7
48
13
46
88
49
82
80
8
15
22
33
22
27
53
25
57
49
80
81
86
25
99
34
81
44
13
55
36
9
28
77
80
20
20
43
75
68
3
8
30
99
10
50
36
56
93
19
90
18
44
7
86
17
85
25
88
41
87
13
60
35
3
76
72
10
39
2
0
48
20
93
1
83
24
41
49
75
25
29
79
99
34
78
45
67
19
27
40
54
0
89
20
64
19
88
30
31
36
26
31
32
2
10
85
49
43
5
34
27
79
63
57
37
48
0
24
38
4
51
69
19
94
17
4
9
20
36
17
77
8
72
85
15
12
54
32
38
24
55
8
25
39
32
95
96
45
48
76
52
54
48
8
25
41
50
13
36
17
13
54
30
16
59
84
59
87
97
16
65
17
6
21
79
42
28
55
16
55
42
73
24
15
79
59
66
65
30
12
50
90
45
98
84
35
53
82
44
31
61
96
97
32
44
0
72
30
47
77
22
62
18
57
15
19
53
59
67
70
72
94
22
48
64
88
92
57
15
89
83
92
3
95
5
62
8
4
84
89
79
13
51
51
59
16
43
88
89
49
0
65
53
43
0
91
52
67
25
37
77
35
33
96
52
89
73
38
55
26
50
38
69
89
12
44
73
10
34
99
43
33
51
95
71
10
59
55
33
30
73
29
11
76
8
48
53
73
69
48
29
7
10
14
7
83
6
13
85
98
29
53
76
52
80
43
1
88
10
87
76
62
99
69
24
7
41
2
38
78
21
0
3
34
30
27
89
18
42
47
97
55
84
31
45
23
70
54
36
36
46
3
19
25
52
11
52
5
63
57
25
32
63
11
88
88
28
12
40
69
98
28
34
64
45
17
42
82
86
28
56
72
21
36
42
38
60
8
77
3
80
63
72
15
59
25
10
14
83
67
64
55
42
30
26
44
54
46
0
92
56
33
24
68
87
69
57
33
5
77
14
71
17
99
37
33
20
97
99
44
50
39
17
30
42
0
12
91
76
36
50
38
46
76
77
21
85
46
6
92
26
90
70
66
99
94
80
10
63
12
11
96
46
74
1
94
99
10
5
13
2
37
0
78
79
47
68
46
58
76
19
82
88
39
4
40
58
6
21
41
36
34
30
55
0
22
25
32
26
53
97
40
57
72
34
68
45
66
29
68
77
47
9
87
38
14
58
89
60
99
20
69
26
68
12
45
90
34
63
17
99
86
9
11
50
26
54
78
30
0
41
52
16
49
61
41
85
76
95
25
43
63
69
59
21
57
46
89
55
56
33
4
75
89
52
51
85
93
6
56
48
33
75
6
12
12
7
63
45
81
40
72
49
48
44
34
29
54
2
4
70
61
5
2
4
55
4
85
70
16
54
17
57
75
70
64
95
60
37
39
97
85
19
38
93
29
0
21
76
30
50
19
56
70
50
69
18
8
52
77
59
22
4
56
31
60
36
65
62
3
47
22
96
75
89
96
17
38
41
76
91
76
5
86
56
99
56
70
59
67
75
30
75
74
43
37
79
89
15
52
79
7
27
18
3
50
64
56
18
39
91
38
40
76
6
9
1
27
96
6
42
4
61
78
32
75
23
8
99
2
36
3
93
44
15
8
33
93
53
73
86
26
85
57
24
61
6
26
44
61
17
78
52
13
41
24
80
45
59
18
44
30
0
60
14
29
47
70
9
97
75
19
15
48
43
84
82
49
96
20
42
0
60
91
56
14
83
19
65
10
99
52
30
66
48
13
15
40
51
4
60
34
43
56
14
29
6
20
52
44
91
94
33
4
64
12
29
46
73
7
43
48
24
74
18
25
50
46
0
99
36
92
16
32
36
17
27
38
56
13
27
43
29
72
50
60
11
32
92
99
3
36
72
5
3
88
44
69
20
92
40
37
40
56
90
29
77
58
93
35
2
34
99
30
36
54
23
66
88
65
40
33
16
16
36
6
10
64
71
35
13
16
67
77
96
60
14
28
50
81
87
27
0
99
55
29
29
96
62
42
99
53
34
76
1
6
24
56
75
45
99
79
51
79
51
62
24
23
29
19
68
53
74
55
67
89
68
49
28
27
71
60
29
92
4
72
37
25
35
70
18
1
60
32
98
59
42
91
34
48
81
59
13
11
47
34
99
6
95
36
83
29
33
29
89
91
2
12
56
73
81
66
73
43
75
36
32
30
75
48
69
48
20
78
76
81
4
97
97
16
86
83
42
98
76
55
72
45
54
66
81
13
93
36
27
16
14
59
37
84
14
40
19
70
75
77
37
42
31
27
18
13
33
76
11
23
47
22
69
87
10
75
80
9
29
59
77
44
51
73
14
27
3
63
47
60
93
59
35
14
1
29
95
30
81
95
70
44
11
62
34
41
68
52
97
20
37
5
6
53
27
95
29
55
86
28
41
0
60
4
86
37
74
8
38
35
14
30
51
0
79
6
54
78
94
77
80
15
46
59
25
33
16
39
12
7
89
4
71
40
33
60
10
12
40
36
50
69
82
99
52
45
43
31
44
74
14
7
35
60
85
37
48
28
91
21
32
5
48
45
19
1
56
47
31
56
39
3
59
93
70
8
68
78
87
24
94
87
17
97
98
83
30
55
94
49
72
66
54
0
50
51
93
2
23
54
49
73
78
8
25
59
28
99
78
62
66
1
68
10
52
8
22
30
54
22
1
34
34
31
71
40
41
81
11
91
45
2
48
27
63
82
33
31
42
0
49
39
54
66
1
57
83
93
12
47
53
51
0
40
14
59
94
99
93
99
32
13
57
0
1
71
85
74
42
66
72
51
3
6
83
58
49
89
29
18
97
29
48
65
41
3
33
6
9
47
30
6
88
78
63
99
42
94
51
15
81
46
40
72
42
55
22
52
54
38
84
30
49
20
38
49
73
98
16
40
64
59
50
75
17
53
90
23
12
22
44
0
71
48
59
34
69
87
60
60
52
58
59
15
59
82
3
21
77
51
26
18
78
44
0
34
85
2
99
73
51
83
38
92
30
6
69
23
23
48
83
17
97
80
65
36
57
38
18
77
26
98
56
58
19
16
4
18
0
98
22
71
48
96
48
66
26
37
41
56
10
73
71
18
47
72
5
67
21
10
42
39
96
64
73
83
37
59
77
99
29
99
25
31
71
11
27
22
63
15
81
0
94
5
56
51
93
6
96
10
35
61
24
27
20
50
5
74
43
36
75
48
43
30
11
29
69
43
14
12
18
66
84
58
55
10
60
69
13
66
59
27
94
64
70
76
71
89
66
48
3
52
69
68
40
13
66
51
5
4
60
50
75
90
44
40
34
60
39
47
78
99
75
60
22
10
39
54
66
44
29
63
26
5
90
41
79
58
85
48
19
9
10
12
34
22
68
22
10
28
24
48
69
90
85
68
54
34
45
52
23
70
85
16
92
37
72
32
45
23
59
91
86
16
85
27
32
68
71
61
64
88
14
39
76
61
0
13
9
55
48
70
2
51
10
46
24
48
24
44
64
57
4
48
5
96
29
88
0
29
10
82
16
42
36
47
59
46
48
25
79
60
91
45
55
60
15
73
87
41
89
14
23
81
47
68
38
26
52
25
40
89
6
4
6
83
54
77
43
38
25
76
2
49
19
20
51
74
59
21
47
37
22
88
26
53
77
50
28
45
13
88
77
8
84
87
69
71
58
65
68
24
80
48
72
55
12
81
56
30
23
56
14
96
37
34
77
90
60
77
91
11
64
88
12
22
14
23
6
28
6
26
22
88
93
65
2
19
94
20
89
14
72
59
31
34
58
75
95
68
90
38
30
9
89
37
84
53
47
7
73
80
48
84
91
54
73
37
38
2
29
3
9
4
31
86
6
12
45
66
4
88
57
20
90
89
68
65
86
45
22
60
11
89
50
45
9
81
91
42
30
45
83
30
17
73
20
49
8
80
23
26
52
24
46
2
64
8
70
56
34
21
87
62
44
37
45
1
2
82
68
35
23
17
99
59
11
56
63
94
75
28
40
24
57
52
51
47
30
28
63
16
24
59
40
87
6
57
31
92
99
44
26
60
65
0
25
7
22
82
32
40
91
99
87
24
21
14
96
67
99
14
46
85
81
73
37
54
7
38
22
52
16
30
44
1
43
1
85
76
2
74
51
54
29
53
29
88
13
3
65
60
38
65
51
71
77
97
47
8
27
60
56
20
89
97
29
72
44
15
21
87
70
41
21
44
15
32
80
12
66
67
67
92
54
86
49
73
93
18
69
4
12
57
44
85
81
57
6
41
46
99
93
95
58
46
55
66
66
62
96
4
33
30
17
96
18
58
17
67
14
52
12
15
90
30
19
91
70
43
71
15
41
53
57
9
59
99
26
33
20
30
47
56
65
47
14
32
47
89
25
99
60
24
43
75
18
73
74
66
11
30
53
95
39
22
40
28
72
99
64
42
17
21
31
18
40
16
50
35
28
44
92
89
6
64
25
17
95
23
10
15
45
70
4
19
34
76
55
15
37
27
99
66
1
80
4
14
35
37
49
27
84
80
64
47
18
51
86
72
84
76
53
15
55
15
77
92
22
52
78
69
55
36
8
53
33
29
74
84
41
51
30
58
75
16
57
29
0
19
57
13
45
52
25
52
23
92
49
33
19
37
54
59
38
29
35
47
14
35
74
37
96
69
83
74
94
18
13
75
89
24
55
41
88
90
49
96
16
5
1
1
1
51
1
37
2
30
15
38
83
35
48
66
29
82
97
40
89
91
45
71
78
60
9
71
37
89
29
76
75
55
75
0
11
42
69
49
89
6
71
41
66
62
39
31
49
0
18
74
85
93
1
7
30
44
51
14
56
21
32
1
7
74
36
68
15
20
21
12
11
3
56
25
35
45
15
32
44
30
69
46
76
44
3
78
22
12
67
14
51
7
64
64
58
41
47
46
23
99
24
10
7
98
47
48
5
57
81
11
27
39
17
21
78
41
64
87
57
71
3
56
37
56
18
27
31
49
47
45
3
41
67
9
24
53
87
96
5
34
79
31
32
26
98
32
65
59
23
64
38
24
39
6
27
70
44
55
78
89
36
51
91
84
99
39
98
94
64
34
71
75
32
18
7
22
30
69
48
94
51
67
92
30
60
54
54
17
35
44
17
75
58
6
49
73
41
90
56
14
71
35
10
2
50
84
99
92
15
18
33
73
13
39
6
0
3
28
32
42
83
12
27
43
38
30
21
39
32
19
88
20
77
57
0
75
74
88
33
97
82
39
52
19
27
68
40
45
55
57
84
0
77
20
52
29
51
15
40
71
42
33
75
59
63
50
80
56
48
41
41
99
24
92
14
50
48
44
24
5
34
56
30
49
51
12
43
58
43
41
78
50
87
26
84
10
19
99
16
66
5
55
10
60
44
0
30
57
89
56
71
52
22
95
58
99
82
43
27
12
73
90
68
92
3
67
16
17
51
87
54
19
15
97
89
44
7
12
49
72
90
40
15
91
72
75
0
30
81
47
97
34
33
0
85
96
79
65
63
59
29
66
79
41
0
89
73
39
76
84
74
36
86
6
56
38
34
67
67
42
27
91
46
25
54
70
54
36
95
60
68
94
37
85
4
46
22
88
57
99
26
60
22
7
89
0
52
57
16
15
69
12
60
78
67
57
80
29
16
7
28
8
93
20
99
0
30
33
3
82
86
27
20
23
65
44
96
2
23
68
16
4
81
31
62
82
8
46
24
2
35
66
42
41
11
59
3
38
55
30
67
63
10
41
32
85
60
94
57
50
94
73
83
45
59
34
67
50
13
73
68
51
77
78
3
54
72
29
6
58
72
58
59
11
11
86
4
76
66
8
70
34
63
40
44
79
16
9
31
16
62
72
47
76
18
5
16
46
74
66
85
87
24
29
31
65
21
2
31
58
22
59
6
32
16
20
67
18
17
45
61
88
42
89
76
16
83
9
81
40
25
30
5
26
75
97
1
54
60
0
20
45
50
80
83
92
43
59
6
87
38
58
99
78
59
87
5
42
88
44
41
15
6
50
28
12
28
85
56
22
75
94
75
90
90
69
97
33
50
48
0
70
40
17
90
21
49
82
6
75
32
72
36
21
46
71
42
14
86
30
92
16
70
59
55
50
90
24
45
19
19
66
64
84
17
3
71
21
42
1
2
66
61
21
94
67
20
74
90
96
74
35
23
49
26
55
44
22
17
17
58
5
59
5
53
92
51
59
75
59
44
60
41
16
14
13
84
23
68
57
94
94
7
1
8
10
53
7
13
88
99
45
99
68
86
51
14
29
81
16
55
5
71
41
66
94
86
11
75
22
37
15
30
19
66
1
36
7
85
60
26
6
51
58
2
3
44
70
47
58
34
43
26
56
99
66
87
12
16
36
85
83
1
52
38
27
32
52
2
74
48
48
67
6
84
26
60
9
96
33
5
82
91
77
54
35
95
33
84
38
71
81
79
95
37
43
6
36
99
68
36
23
53
48
74
58
70
44
43
74
64
12
89
91
2
50
90
29
48
82
39
13
43
59
29
53
8
48
63
75
98
95
13
71
34
68
78
29
17
76
81
62
11
13
60
19
29
54
85
36
90
7
22
45
45
39
92
28
72
16
16
80
26
21
13
50
93
18
42
30
43
54
78
73
75
60
70
60
72
70
17
54
7
11
5
45
50
29
7
32
27
1
60
61
56
84
14
99
59
42
69
25
91
77
96
30
57
74
49
72
74
5
63
32
4
13
91
68
36
38
53
72
54
74
95
42
73
60
